transaction_id,date,year,month,day,product,commodity_category,hs_code,quantity,unit,unit_price,trade_value,market_price,price_deviation,exporter_company,exporter_country,export_port,importer_company,importer_country,import_port,shipping_route,distance_km,transport_mode,vessel_id,port_calls,port_activity_index,cargo_volume,shipment_duration_days,trade_frequency_30d,company_risk_score,route_anomaly,fraud_label
TXN00100,2024-01-27,2024,1,27,CrudeOil,Energy,270900,1954,tons,81.47,159192.38,75,0.0863,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO9727554,2,1.8,32556,15,2,0.15,0,0
TXN00101,2024-01-01,2024,1,1,Steel,Metal,720712,2815,tons,607.19,1709239.85,520,0.1677,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO7724517,3,1.7,28923,16,7,0.26,0,0
TXN00102,2024-02-03,2024,2,3,Aluminum,Metal,760110,1394,tons,2640.25,3680508.5,2400,0.1001,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO5241983,1,1.68,106015,31,19,0.86,0,0
TXN00103,2024-06-24,2024,6,24,CrudeOil,Energy,270900,3735,tons,73.82,275717.7,75,-0.0157,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO8576040,5,1.56,40495,22,27,0.41,1,0
TXN00104,2024-02-18,2024,2,18,Wheat,Agriculture,100199,2574,tons,326.99,841672.26,300,0.09,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO9723121,3,0.83,126103,14,5,0.91,0,0
TXN00105,2024-01-27,2024,1,27,CrudeOil,Energy,270900,3409,tons,217.35,740946.15,75,1.898,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO4794858,3,1.16,136824,33,25,0.76,1,2
TXN00106,2024-03-10,2024,3,10,CrudeOil,Energy,270900,2079,tons,35.54,73887.66,75,-0.5261,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO5244807,2,1.17,132776,11,1,0.81,0,2
TXN00107,2024-05-10,2024,5,10,Copper,Metal,740311,1339,tons,7984.61,10691392.79,8500,-0.0606,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO3311300,3,0.74,71463,32,5,0.09,0,0
TXN00108,2024-03-11,2024,3,11,Aluminum,Metal,760110,1221,tons,2836.53,3463403.13,2400,0.1819,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO7564534,7,1.65,54525,16,28,0.94,0,0
TXN00109,2024-05-25,2024,5,25,Steel,Metal,720712,2244,tons,621.12,1393793.28,520,0.1945,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO2876631,3,1.52,20010,27,3,0.61,0,0
TXN00110,2024-02-23,2024,2,23,Wheat,Agriculture,100199,2483,tons,344.23,854723.09,300,0.1474,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO8929949,2,1.55,54338,30,5,0.16,0,0
TXN00111,2024-03-02,2024,3,2,CrudeOil,Energy,270900,2858,tons,25.51,72907.58,75,-0.6599,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO9050846,7,1.23,116285,14,7,0.63,0,2
TXN00112,2024-03-29,2024,3,29,Wheat,Agriculture,100199,2445,tons,337.43,825016.35,300,0.1248,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO6493910,8,0.75,131551,11,21,0.75,0,0
TXN00113,2024-03-20,2024,3,20,CrudeOil,Energy,270900,1182,tons,79.83,94359.06,75,0.0644,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO4267013,5,1.41,104413,17,4,0.75,0,0
TXN00114,2024-02-24,2024,2,24,Wheat,Agriculture,100199,886,tons,312.75,277096.5,300,0.0425,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO2416537,6,1.8,79640,30,4,0.37,0,0
TXN00115,2024-02-06,2024,2,6,Steel,Metal,720712,2350,tons,510.55,1199792.5,520,-0.0182,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO9924044,7,1.08,35814,27,19,0.42,0,0
TXN00116,2024-06-18,2024,6,18,Steel,Metal,720712,1939,tons,599.06,1161577.34,520,0.152,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO7082254,6,1.63,72444,10,17,0.87,0,0
TXN00117,2024-02-02,2024,2,2,Aluminum,Metal,760110,3017,tons,2440.22,7362143.74,2400,0.0168,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO8082096,1,1.31,125333,31,11,0.18,0,0
TXN00118,2024-03-07,2024,3,7,Wheat,Agriculture,100199,2773,tons,356.4,988297.2,300,0.188,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO9620890,1,1.15,110172,23,30,0.94,0,0
TXN00119,2024-01-31,2024,1,31,CrudeOil,Energy,270900,1214,tons,70.12,85125.68,75,-0.0651,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO2437288,1,1.59,92218,20,12,0.48,0,0
TXN00120,2024-05-07,2024,5,7,Copper,Metal,740311,3653,tons,2884.0,10535252.0,8500,-0.6607,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO4536368,6,0.97,115645,14,16,0.58,0,2
TXN00121,2024-03-31,2024,3,31,Steel,Metal,720712,2368,tons,528.96,1252577.28,520,0.0172,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO9312049,1,1.43,125136,16,13,0.47,0,0
TXN00122,2024-05-23,2024,5,23,Aluminum,Metal,760110,2833,tons,5909.51,16741641.83,2400,1.4623,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO2548325,6,1.31,38877,9,27,0.24,0,2
TXN00123,2024-06-05,2024,6,5,CrudeOil,Energy,270900,3488,tons,82.79,288771.52,75,0.1039,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO9401391,2,0.7,114323,30,22,0.49,0,0
TXN00124,2024-03-31,2024,3,31,Copper,Metal,740311,3400,tons,9605.76,32659584.0,8500,0.1301,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO7837589,6,1.08,88539,16,5,0.29,0,0
TXN00125,2024-02-16,2024,2,16,Steel,Metal,720712,886,tons,474.75,420628.5,520,-0.087,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO8866488,6,0.89,42744,28,19,0.4,0,0
TXN00126,2024-05-26,2024,5,26,CrudeOil,Energy,270900,2735,tons,73.85,201979.75,75,-0.0153,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO1888995,8,1.52,140219,11,13,0.61,0,0
TXN00127,2024-03-06,2024,3,6,Copper,Metal,740311,2407,tons,9112.92,21934798.44,8500,0.0721,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO4112785,7,0.76,127805,32,5,0.3,0,0
TXN00128,2024-03-08,2024,3,8,CrudeOil,Energy,270900,3087,tons,70.76,218436.12,75,-0.0565,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO3244335,3,0.95,85748,34,24,0.43,0,0
TXN00129,2024-05-19,2024,5,19,CrudeOil,Energy,270900,1983,tons,136.79,271254.57,75,0.8239,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO7079418,4,0.89,88481,29,5,0.89,0,2
TXN00130,2024-04-05,2024,4,5,Steel,Metal,720712,2561,tons,551.01,1411136.61,520,0.0596,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO5147762,6,1.64,72317,22,17,0.3,0,0
TXN00131,2024-02-09,2024,2,9,CrudeOil,Energy,270900,2004,tons,75.88,152063.52,75,0.0117,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO2507259,5,1.37,117025,13,13,0.58,0,0
TXN00132,2024-03-23,2024,3,23,Wheat,Agriculture,100199,917,tons,348.99,320023.83,300,0.1633,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO3562453,5,1.72,113102,22,21,0.84,0,0
TXN00133,2024-04-02,2024,4,2,Copper,Metal,740311,3503,tons,8686.19,30427723.57,8500,0.0219,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO4012776,8,1.34,112952,34,5,0.38,0,0
TXN00134,2024-05-16,2024,5,16,Steel,Metal,720712,1948,tons,948.45,1847580.6,520,0.8239,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO1924008,6,1.66,77439,32,18,0.93,0,2
TXN00135,2024-06-01,2024,6,1,Copper,Metal,740311,3511,tons,8081.16,28372952.76,8500,-0.0493,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO3353193,7,0.73,134673,29,24,0.85,0,0
TXN00136,2024-06-23,2024,6,23,Copper,Metal,740311,3019,tons,8876.28,26797489.32,8500,0.0443,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO9437818,6,1.47,45889,28,29,0.52,0,0
TXN00137,2024-04-27,2024,4,27,Aluminum,Metal,760110,1797,tons,2463.36,4426657.92,2400,0.0264,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO9117607,7,1.67,39013,5,4,0.78,0,0
TXN00138,2024-02-07,2024,2,7,Copper,Metal,740311,3226,tons,9389.47,30290430.22,8500,0.1046,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO3737675,6,0.95,110271,21,2,0.78,0,0
TXN00139,2024-01-01,2024,1,1,Steel,Metal,720712,1056,tons,484.17,511283.52,520,-0.0689,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO8736430,7,1.35,40546,29,10,0.54,0,0
TXN00140,2024-03-14,2024,3,14,CrudeOil,Energy,270900,3210,tons,82.44,264632.4,75,0.0992,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO3498236,3,1.75,104110,27,29,0.69,1,0
TXN00141,2024-04-30,2024,4,30,Copper,Metal,740311,2825,tons,7923.92,22385074.0,8500,-0.0678,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO7170940,5,1.17,102405,25,23,0.11,0,0
TXN00142,2024-06-22,2024,6,22,Aluminum,Metal,760110,3112,tons,2328.75,7247070.0,2400,-0.0297,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO6313915,8,0.84,46049,29,15,0.52,0,0
TXN00143,2024-06-07,2024,6,7,Wheat,Agriculture,100199,2968,tons,291.08,863925.44,300,-0.0297,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO9449685,4,1.29,96298,22,24,0.13,0,0
TXN00144,2024-01-19,2024,1,19,Wheat,Agriculture,100199,3624,tons,297.78,1079154.72,300,-0.0074,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO6826791,2,1.63,114561,30,13,0.65,0,0
TXN00145,2024-01-24,2024,1,24,Aluminum,Metal,760110,3403,tons,2497.44,8498788.32,2400,0.0406,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO8742888,7,1.0,131585,19,22,0.27,0,0
TXN00146,2024-04-26,2024,4,26,Aluminum,Metal,760110,3035,tons,2268.24,6884108.4,2400,-0.0549,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO7865580,1,1.78,52009,12,8,0.55,0,0
TXN00147,2024-03-15,2024,3,15,Steel,Metal,720712,1361,tons,503.97,685903.17,520,-0.0308,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO9621145,4,1.35,106439,35,5,0.48,0,0
TXN00148,2024-05-01,2024,5,1,CrudeOil,Energy,270900,3047,tons,87.87,267739.89,75,0.1716,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO9060550,4,0.81,78507,12,11,0.86,0,0
TXN00149,2024-06-07,2024,6,7,Steel,Metal,720712,1216,tons,593.66,721890.56,520,0.1417,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO5261033,6,1.01,101057,23,4,0.56,0,0
TXN00150,2024-04-24,2024,4,24,Wheat,Agriculture,100199,1430,tons,174.15,249034.5,300,-0.4195,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO8765002,5,1.66,147503,21,24,0.42,1,2
TXN00151,2024-04-14,2024,4,14,Aluminum,Metal,760110,1328,tons,2436.03,3235047.84,2400,0.015,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO2806589,3,0.8,107731,7,20,0.38,0,0
TXN00152,2024-02-18,2024,2,18,Copper,Metal,740311,3676,tons,3301.1,12134843.6,8500,-0.6116,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO7383716,4,1.43,22018,18,8,0.85,0,2
TXN00153,2024-04-02,2024,4,2,CrudeOil,Energy,270900,1688,tons,69.21,116826.48,75,-0.0772,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO9518329,7,1.33,27966,30,10,0.83,0,0
TXN00154,2024-01-13,2024,1,13,Wheat,Agriculture,100199,3992,tons,291.52,1163747.84,300,-0.0283,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO6950470,8,1.0,137430,28,6,0.24,0,0
TXN00155,2024-05-24,2024,5,24,CrudeOil,Energy,270900,3287,tons,68.48,225093.76,75,-0.0869,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO9889183,7,0.98,91103,15,10,0.21,0,0
TXN00156,2024-06-10,2024,6,10,Aluminum,Metal,760110,1451,tons,2254.24,3270902.24,2400,-0.0607,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO2266120,1,0.86,112502,22,26,0.1,0,0
TXN00157,2024-06-10,2024,6,10,CrudeOil,Energy,270900,1287,tons,72.12,92818.44,75,-0.0384,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO7458538,1,1.03,138678,11,1,0.75,0,0
TXN00158,2024-04-29,2024,4,29,Steel,Metal,720712,888,tons,597.51,530588.88,520,0.1491,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO2654327,3,0.82,22081,31,7,0.57,0,0
TXN00159,2024-01-11,2024,1,11,Steel,Metal,720712,922,tons,268.22,247298.84,520,-0.4842,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO8283964,3,1.51,143422,28,15,0.81,0,2
TXN00160,2024-02-05,2024,2,5,Steel,Metal,720712,2825,tons,473.25,1336931.25,520,-0.0899,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO2580010,7,1.62,100247,28,11,0.54,0,0
TXN00161,2024-01-01,2024,1,1,Copper,Metal,740311,1170,tons,7703.98,9013656.6,8500,-0.0936,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO5539792,3,1.08,93982,22,26,0.35,0,0
TXN00162,2024-01-13,2024,1,13,Steel,Metal,720712,3751,tons,504.35,1891816.85,520,-0.0301,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO1046552,2,1.41,144826,23,22,0.55,1,0
TXN00163,2024-06-07,2024,6,7,Copper,Metal,740311,2247,tons,8363.9,18793683.3,8500,-0.016,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO6415265,4,1.13,70257,15,26,0.17,0,0
TXN00164,2024-05-05,2024,5,5,Aluminum,Metal,760110,1764,tons,2549.65,4497582.6,2400,0.0624,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO7293581,3,1.78,127644,27,25,0.36,1,0
TXN00165,2024-06-24,2024,6,24,Copper,Metal,740311,1945,tons,9624.75,18720138.75,8500,0.1323,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO2917583,7,0.98,87563,14,4,0.45,0,0
TXN00166,2024-06-01,2024,6,1,Copper,Metal,740311,1564,tons,9527.5,14901010.0,8500,0.1209,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO6215770,4,1.18,68832,26,28,0.31,1,0
TXN00167,2024-05-11,2024,5,11,Wheat,Agriculture,100199,2320,tons,70.59,163768.8,300,-0.7647,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO1256202,1,0.82,30396,13,23,0.18,0,2
TXN00168,2024-04-08,2024,4,8,Wheat,Agriculture,100199,3493,tons,751.62,2625408.66,300,1.5054,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO3737300,7,1.66,74908,24,19,0.54,0,2
TXN00169,2024-01-14,2024,1,14,Aluminum,Metal,760110,2817,tons,2552.39,7190082.63,2400,0.0635,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO3836860,5,0.9,124428,20,29,0.31,0,0
TXN00170,2024-03-11,2024,3,11,Copper,Metal,740311,2753,tons,8262.61,22746965.33,8500,-0.0279,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO9359118,3,1.39,61835,14,17,0.07,0,0
TXN00171,2024-02-29,2024,2,29,Steel,Metal,720712,3872,tons,480.78,1861580.16,520,-0.0754,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO9519596,4,0.82,90587,35,10,0.79,0,0
TXN00172,2024-03-04,2024,3,4,CrudeOil,Energy,270900,1794,tons,70.7,126835.8,75,-0.0573,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO5986941,8,1.41,138088,24,10,0.71,0,0
TXN00173,2024-05-31,2024,5,31,Steel,Metal,720712,2239,tons,579.52,1297545.28,520,0.1145,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO4480639,5,1.6,138896,20,9,0.82,0,0
TXN00174,2024-02-27,2024,2,27,Steel,Metal,720712,3062,tons,604.28,1850305.36,520,0.1621,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO7548555,2,1.08,90742,28,24,0.95,0,0
TXN00175,2024-01-23,2024,1,23,CrudeOil,Energy,270900,3444,tons,73.38,252720.72,75,-0.0216,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO1900913,5,1.69,35579,34,23,0.86,0,0
TXN00176,2024-04-06,2024,4,6,CrudeOil,Energy,270900,3327,tons,84.39,280765.53,75,0.1252,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO7645907,5,1.77,27833,12,11,0.4,1,0
TXN00177,2024-06-10,2024,6,10,Aluminum,Metal,760110,3819,tons,5746.59,21946227.21,2400,1.3944,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO1701637,5,1.26,37470,35,21,0.68,0,2
TXN00178,2024-02-18,2024,2,18,Steel,Metal,720712,1910,tons,524.76,1002291.6,520,0.0092,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO4654051,4,1.09,25189,13,30,0.22,1,0
TXN00179,2024-05-10,2024,5,10,Copper,Metal,740311,1619,tons,8233.66,13330295.54,8500,-0.0313,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO7052873,4,0.89,66130,32,25,0.07,0,0
TXN00180,2024-02-29,2024,2,29,Aluminum,Metal,760110,1290,tons,2800.64,3612825.6,2400,0.1669,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO1393043,1,0.73,49485,6,30,0.37,0,0
TXN00181,2024-05-06,2024,5,6,Wheat,Agriculture,100199,3672,tons,299.33,1099139.76,300,-0.0022,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO5710600,5,1.02,103342,6,28,0.18,0,0
TXN00182,2024-01-22,2024,1,22,Aluminum,Metal,760110,2790,tons,2168.32,6049612.8,2400,-0.0965,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO7092063,4,1.49,71456,7,19,0.59,0,0
TXN00183,2024-02-04,2024,2,4,Steel,Metal,720712,1400,tons,471.13,659582.0,520,-0.094,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO8005715,3,1.46,73402,28,30,0.59,0,0
TXN00184,2024-06-24,2024,6,24,Aluminum,Metal,760110,3595,tons,2264.7,8141596.5,2400,-0.0564,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO9345401,5,1.6,140862,30,15,0.8,0,0
TXN00185,2024-05-21,2024,5,21,Aluminum,Metal,760110,2514,tons,2667.34,6705692.76,2400,0.1114,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7662846,2,1.34,79738,25,29,0.66,0,0
TXN00186,2024-03-21,2024,3,21,Aluminum,Metal,760110,2988,tons,2848.14,8510242.32,2400,0.1867,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO9033547,4,1.33,120262,29,15,0.51,0,0
TXN00187,2024-02-21,2024,2,21,Aluminum,Metal,760110,2394,tons,2805.15,6715529.1,2400,0.1688,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO9995935,2,1.23,125662,32,12,0.24,0,0
TXN00188,2024-04-06,2024,4,6,Aluminum,Metal,760110,3348,tons,2531.03,8473888.44,2400,0.0546,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO4624335,4,1.05,132739,25,22,0.34,0,0
TXN00189,2024-06-29,2024,6,29,Steel,Metal,720712,1496,tons,562.69,841784.24,520,0.0821,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO1288887,5,0.74,46112,18,4,0.9,0,0
TXN00190,2024-03-10,2024,3,10,Copper,Metal,740311,907,tons,8010.95,7265931.65,8500,-0.0575,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO6601393,1,1.17,50798,27,9,0.62,1,0
TXN00191,2024-04-23,2024,4,23,Wheat,Agriculture,100199,1079,tons,660.06,712204.74,300,1.2002,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO7461946,8,0.9,134207,35,28,0.78,0,2
TXN00192,2024-04-01,2024,4,1,Aluminum,Metal,760110,3980,tons,2790.12,11104677.6,2400,0.1625,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO5064964,1,1.67,91450,34,29,0.07,0,0
TXN00193,2024-06-15,2024,6,15,Steel,Metal,720712,2405,tons,537.42,1292495.1,520,0.0335,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO4816270,5,1.07,29127,26,3,0.79,0,0
TXN00194,2024-02-08,2024,2,8,Wheat,Agriculture,100199,2810,tons,302.64,850418.4,300,0.0088,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO2299110,5,1.03,123984,12,1,0.83,0,0
TXN00195,2024-01-16,2024,1,16,Wheat,Agriculture,100199,2960,tons,159.81,473037.6,300,-0.4673,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO9713193,5,1.46,110554,6,27,0.28,0,2
TXN00196,2024-02-25,2024,2,25,CrudeOil,Energy,270900,2113,tons,74.58,157587.54,75,-0.0056,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO9301694,8,1.45,55733,5,24,0.82,0,0
TXN00197,2024-05-15,2024,5,15,Steel,Metal,720712,826,tons,1175.06,970599.56,520,1.2597,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO2379306,3,1.04,45322,20,27,0.76,0,2
TXN00198,2024-01-16,2024,1,16,CrudeOil,Energy,270900,3704,tons,85.94,318321.76,75,0.1459,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO5830780,8,1.2,66744,11,1,0.12,0,0
TXN00199,2024-06-13,2024,6,13,Aluminum,Metal,760110,2857,tons,2345.1,6699950.7,2400,-0.0229,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO8627128,8,1.21,91178,20,13,0.76,1,0
